areacd,origin,destination,nomove,within,fromout,toout,to1cd,to1,to2cd,to2,to3cd,to3,from1cd,from1,from2cd,from2,from3cd,from3
E02000243,825,735,0,46,109,0,E02000247,30,E02000249,30,E02000239,21,E02000249,37,E02000244,26,E02000238,25
E02000244,812,752,0,66,97,0,E02000246,31,E02000243,26,E02000261,23,E02006956,35,E02000121,29,E02000242,28
E02000245,805,920,0,67,77,0,E02000241,30,E02000240,26,E02000246,20,E02000247,43,E02000266,33,E02000240,28
E02000246,900,652,0,30,54,0,E02000245,22,E02000249,22,E02000247,14,E02000244,31,E02000247,24,E02000245,20
E02000247,1019,835,0,78,93,0,E02000245,43,E02000249,31,E02000251,27,E02000251,44,E02000243,30,E02000249,30
E02000248,1078,913,0,86,168,0,E02006968,27,E02000121,24,E02000264,23,E02000534,27,E02000270,26,E02000265,23
E02000249,850,743,0,63,90,0,E02000243,37,E02000251,37,E02000255,31,E02000251,37,E02000247,31,E02000243,30
E02000250,725,612,0,64,71,0,E02000256,48,E02000255,37,E02006968,19,E02006968,59,E02000255,34,E02006969,22
E02000251,771,670,0,41,86,0,E02000247,44,E02000249,37,E02000254,29,E02000254,43,E02006970,40,E02000249,37
E02000252,2671,3606,0,221,761,0,E02000261,69,E02000387,53,E02000589,50,E02000531,77,E02000258,45,E02000261,44
E02000253,894,728,0,38,64,0,E02000259,31,E02000245,27,E02000265,25,E02000265,45,E02000255,44,E02000259,27
E02000254,986,782,0,170,103,0,E02000260,59,E02000251,43,E02000266,42,E02000263,86,E02000260,51,E02000251,29
E02000255,1010,1027,0,62,116,0,E02000253,44,E02000256,38,E02000250,34,E02000256,54,E02000250,37,E02000249,31
E02000256,1578,1509,0,115,229,0,E02000265,57,E02000255,54,E02006969,45,E02006969,71,E02006968,58,E02000265,51
E02000258,1030,1051,0,38,188,0,E02000252,45,E02000262,42,E02006968,42,E02000262,49,E02000531,42,E02000264,34
E02000259,780,622,0,25,89,0,E02000267,46,E02000253,27,E02000255,26,E02000253,31,E02000267,29,E02000265,24
E02000260,1135,904,0,123,157,0,E02000263,122,E02000266,61,E02000254,51,E02000263,125,E02000254,59,E02000266,44
E02000261,2012,1961,0,178,249,0,E02000262,72,E02000270,61,E02000252,44,E02000252,69,E02000374,50,E02000262,45
E02000262,1579,1527,0,100,138,0,E02000270,50,E02000258,49,E02000261,45,E02000261,72,E02000270,56,E02000258,42
E02000263,1628,1166,0,304,223,0,E02000260,125,E02000254,86,E02006970,44,E02000260,122,E02000266,46,E02000275,41
E02000264,1484,1562,0,93,197,0,E02000268,46,E02006968,35,E02000258,34,E02006969,43,E02006968,42,E02000258,37
E02000265,1589,1563,0,116,181,0,E02000269,59,E02000256,51,E02000267,46,E02003301,66,E02000256,57,E02000269,49
E02000266,1309,1261,0,115,169,0,E02000263,46,E02000260,44,E02000245,33,E02000260,61,E02000275,46,E02000254,42
E02000267,782,853,0,42,67,0,E02000259,29,E02000265,25,E02000253,16,E02000259,46,E02000265,46,E02000272,44
E02000268,1410,1300,0,81,167,0,E02000269,44,E02006969,41,E02000265,39,E02006969,70,E02000264,46,E02000269,44
E02000269,1188,1057,0,59,112,0,E02000265,49,E02000268,44,E02000531,36,E02000265,59,E02000268,44,E02000276,42
E02000270,1454,1727,0,310,134,0,E02000262,56,E02000264,37,E02000261,32,E02000261,61,E02000262,50,E02006791,41
E02000271,1010,1067,0,25,143,0,E02006791,44,E02006792,36,E02000262,21,E02000526,53,E02006792,44,E02000261,39
E02000272,724,571,0,58,65,0,E02000267,44,E02000269,34,E02000265,24,E02000265,32,E02000269,32,E02000531,16
E02000275,986,741,0,83,109,0,E02006970,88,E02000266,46,E02000263,41,E02006970,81,E02006971,42,E02000263,40
E02000276,1017,917,0,70,77,0,E02000269,42,E02000268,37,E02006969,28,E02000531,47,E02000268,36,E02000269,32
E02000277,752,578,0,17,36,0,E02000279,26,E02000283,23,E02004852,23,E02000279,38,E02000278,36,E02000288,32
E02000278,810,637,0,19,52,0,E02000277,36,E02000279,35,E02000282,33,E02000279,25,E02000290,24,E02000277,22
E02000279,1246,1037,0,87,104,0,E02000277,38,E02000278,25,E02000283,24,E02000309,40,E02000288,39,E02000278,35
E02000280,676,626,0,40,43,0,E02000286,36,E02000284,27,E02004995,15,E02000297,21,E02000291,19,E02000284,18
E02000281,925,781,0,41,45,0,E02000285,26,E02000409,22,E02000292,20,E02004852,45,E02000288,29,E02000282,28
E02000282,922,778,0,39,102,0,E02006793,57,E02000279,35,E02000283,33,E02000278,33,E02000294,30,E02000309,28
E02000283,759,637,0,43,59,0,E02000288,25,E02000279,23,E02000290,22,E02000282,33,E02000301,29,E02000291,27
E02000284,878,838,0,74,68,0,E02000286,53,E02000291,33,E02000288,31,E02000286,39,E02000292,30,E02000291,29
E02000285,512,455,0,26,38,0,E02000286,40,E02000284,14,E02000281,13,E02000281,26,E02000291,20,E02000279,16
E02000286,903,954,0,69,54,0,E02000284,39,E02000309,27,E02000289,25,E02000284,53,E02000292,42,E02000285,40
E02000287,677,669,0,62,89,0,E02000030,17,E02000057,16,E02000296,16,E02000296,33,E02000032,27,E02000026,16
E02000288,1121,980,0,89,70,0,E02000279,39,E02000277,32,E02000281,29,E02000051,40,E02000299,36,E02000284,31
E02000289,531,502,0,24,33,0,E02000296,24,E02002895,19,E02000281,15,E02000286,25,E02000293,19,E02000292,18
E02000290,703,657,0,67,47,0,E02000279,31,E02000288,30,E02000294,30,E02000294,33,E02000282,22,E02000283,22
E02000291,1117,1042,0,79,124,0,E02000292,32,E02000288,30,E02000284,29,E02000284,33,E02000307,24,E02000282,22
E02000292,930,852,0,25,65,0,E02000286,42,E02000284,30,E02000281,23,E02000291,32,E02000435,30,E02000300,29
E02000293,537,429,0,7,49,0,E02000298,26,E02000289,19,E02000284,15,E02000298,28,E02000295,21,E02000026,10
E02000294,898,878,0,32,68,0,E02000035,33,E02000290,33,E02000282,30,E02000301,33,E02000290,30,E02000300,27
E02000295,807,801,0,29,100,0,E02000296,45,E02000298,32,E02000293,21,E02004899,44,E02000296,42,E02000297,20
E02000296,1310,1227,0,150,165,0,E02000033,43,E02000295,42,E02000287,33,E02000295,45,E02000304,39,E02000032,38
E02000297,819,592,0,30,58,0,E02000280,21,E02000284,20,E02000295,20,E02000307,20,E02000292,19,E02000298,19
E02000298,841,749,0,117,73,0,E02000286,31,E02000293,28,E02000302,27,E02000305,37,E02000295,32,E02000293,26
E02000299,1194,776,0,67,76,0,E02000301,49,E02000288,36,E02000309,34,E02000309,41,E02000300,37,E02000301,36
E02000300,1084,832,0,61,81,0,E02000299,37,E02000301,31,E02000303,30,E02006941,50,E02000307,33,E02000301,30
E02000301,1075,830,0,32,89,0,E02000299,36,E02000294,33,E02000300,30,E02000299,49,E02000309,44,E02000306,35
E02000302,793,714,0,54,111,0,E02000305,25,E02000291,21,E02000296,21,E02000311,42,E02000298,27,E02000305,23
E02000303,903,699,0,34,61,0,E02000300,27,E02000306,26,E02006793,26,E02000300,30,E02000307,30,E02000299,29
E02000304,687,680,0,24,86,0,E02000296,39,E02000298,22,E02000032,18,E02000312,41,E02000032,31,E02000296,27
E02000305,1059,873,0,64,109,0,E02000298,37,E02000311,29,E02000292,23,E02000312,37,E02000311,26,E02000302,25
E02000306,738,590,0,13,63,0,E02000039,50,E02000301,35,E02000300,30,E02000300,27,E02000301,27,E02000303,26
E02000307,1069,762,0,50,84,0,E02000300,33,E02000303,30,E02000288,27,E02000309,50,E02006793,23,E02000282,21
E02000308,921,1033,0,41,121,0,E02000312,24,E02000287,13,E02000296,13,E02000312,56,E02000311,25,E02000397,24
E02000309,1357,958,0,61,139,0,E02000307,50,E02000301,44,E02000299,41,E02000299,34,E02006793,30,E02000286,27
E02000311,1092,1046,0,37,178,0,E02000312,64,E02000302,42,E02000305,26,E02000397,69,E02000305,29,E02000307,18
E02000312,1587,1395,0,69,161,0,E02000308,56,E02000397,56,E02000304,41,E02000397,79,E02000311,64,E02000403,44
E02000313,637,446,0,28,49,0,E02000314,37,E02000320,31,E02000318,20,E02000314,26,E02000318,23,E02000291,20
E02000314,1758,1622,0,142,162,0,E02000065,64,E02000321,31,E02006376,29,E02000318,58,E02000065,48,E02000313,37
E02000315,974,747,0,35,104,0,E02000318,33,E02000066,28,E02000067,24,E02000747,34,W02000407,24,E02000065,21
E02000317,782,760,0,35,65,0,E02000323,28,E02000321,23,E02006994,19,E02000324,26,E02006930,24,E02006994,22
E02000318,1493,1279,0,188,189,0,E02000314,58,E02000077,57,E02000319,55,E02000319,113,E02000323,66,E02006786,42
E02000319,1305,1077,0,104,153,0,E02000318,113,E02000323,41,E02000314,28,E02000318,55,E02000323,42,E02000320,24
E02000320,664,607,0,19,38,0,E02000730,27,E02000319,24,E02000067,21,E02000313,31,E02000065,17,E02000066,16
E02000321,759,717,0,39,111,0,E02000314,30,E02000318,26,E02000323,24,E02006994,32,E02000314,31,E02000323,31
E02000323,1465,1483,0,121,220,0,E02000318,66,E02006991,47,E02000319,42,E02000319,41,E02000318,36,E02006994,35
E02000324,787,693,0,39,81,0,E02000326,51,E02000317,26,E02000331,23,E02000326,42,E02006930,29,E02000239,22
E02000326,844,916,0,46,63,0,E02000324,42,E02000328,24,E02006930,22,E02000324,51,E02000328,37,E02006930,32
E02000327,872,845,0,38,92,0,E02000323,32,E02000331,18,E02000314,15,E02006994,61,E02000318,22,E02000332,22
E02000328,862,783,0,63,71,0,E02000326,37,E02000333,35,E02006930,35,E02006930,27,E02006931,26,E02000326,24
E02000329,559,473,0,19,44,0,E02000318,20,E02000072,17,E02000082,17,E02000332,19,E02000318,17,E02000323,17
E02000331,937,814,0,44,85,0,E02000323,23,E02000314,18,E02006927,15,E02000333,28,E02000324,23,E02000314,22
E02000332,791,685,0,61,79,0,E02000323,29,E02000314,27,E02000327,22,E02000323,23,E02000327,13,E02000341,13
E02000333,889,746,0,43,70,0,E02000326,30,E02000331,28,E02006927,28,E02000328,35,E02000807,22,E02006927,22
E02000334,577,456,0,11,54,0,E02000670,18,E02000326,15,E02000331,13,E02006930,15,E02000337,11,E02000817,9
E02000335,504,452,0,30,24,0,E02000340,34,E02000339,16,E02000086,15,E02000339,27,E02000337,23,E02000340,18
E02000337,636,506,0,23,44,0,E02000335,23,E02000340,18,E02006927,17,E02000341,17,E02006927,16,E02000339,14
E02000339,494,471,0,39,41,0,E02000335,27,E02000337,14,E02000090,12,E02000335,16,E02000340,16,E02000337,12
E02000340,708,725,0,28,80,0,E02000090,20,E02000335,18,E02000339,16,E02000335,34,E02000082,30,E02000323,28
E02000341,598,536,0,30,47,0,E02000134,25,E02000337,17,E02000340,16,E02006927,20,E02000317,16,E02006928,11
E02000342,800,981,0,75,124,0,E02000091,40,E02000090,27,E02006928,24,E02000086,15,E02000090,14,E02000340,12
E02000343,527,496,0,9,49,0,E02006930,19,E02000127,15,E02000340,15,E02000127,30,E02000344,13,E02006930,13
E02000344,520,501,0,25,25,0,E02000340,19,E02000089,16,E02000343,13,E02000134,15,E02000127,14,E02000343,14
E02000345,1042,698,0,108,51,0,E02000425,137,E02000347,81,E02000348,48,E02000425,55,E02000348,54,E02000347,46
E02000346,1548,1712,0,218,152,0,E02000363,29,E02006854,28,E02000351,26,E02000351,56,E02000419,30,E02000428,30
E02000347,973,778,0,108,74,0,E02000345,46,E02000425,41,E02000352,34,E02000345,81,E02000348,27,E02000350,23
E02000348,865,614,0,48,62,0,E02000345,54,E02006921,43,E02000428,34,E02000345,48,E02000347,31,E02006921,25
E02000350,1519,1539,0,75,115,0,E02000353,36,E02006921,32,E02000352,28,E02000353,42,E02000345,41,E02006921,39
E02000351,2038,1794,0,69,121,0,E02000559,58,E02000346,56,E02000558,28,E02000559,51,E02000574,42,E02000562,31
E02000352,910,860,0,54,72,0,E02000353,37,E02000348,22,E02000351,20,E02000353,40,E02000347,34,E02000350,28
E02000353,1454,1281,0,70,69,0,E02000350,42,E02000358,42,E02000352,40,E02000358,49,E02000352,37,E02000350,36
E02000354,1590,1265,0,36,112,0,E02000355,67,E02000359,38,E02000910,36,E02000360,40,E02000355,39,E02000361,32
E02000355,1349,1111,0,45,78,0,E02000354,39,E02000350,38,E02000361,36,E02000354,67,E02000361,40,E02000364,33
E02000356,1293,1205,0,83,80,0,E02000358,35,E02000565,32,E02000354,28,E02000353,34,E02000364,27,E02000575,26
E02000357,659,539,0,11,54,0,E02000363,20,E02000362,16,E02000540,12,E02000354,15,E02000359,15,E02000362,13
E02000358,1889,1824,0,93,171,0,E02007108,50,E02000353,49,E02000360,37,E02000367,53,E02000353,42,E02007108,41
E02000359,1105,913,0,35,56,0,E02000362,28,E02000354,25,E02000355,23,E02000354,38,E02000360,28,E02000402,27
E02000360,1563,1293,0,32,94,0,E02006918,41,E02000354,40,E02000358,40,E02000358,37,E02000367,37,E02000354,34
E02000361,1712,1644,0,68,122,0,E02000367,43,E02000355,40,E02000363,40,E02007108,39,E02000360,38,E02000367,38
E02000362,1097,1081,0,41,81,0,E02006995,33,E02000363,28,E02000367,19,E02000359,28,E02000354,27,E02000367,25
E02000363,1325,1403,0,66,106,0,E02000366,51,E02000355,31,E02000360,28,E02000864,50,E02000361,40,E02000364,37
E02000364,1574,1427,0,67,159,0,E02000367,44,E02000369,41,E02007108,41,E02000367,55,E02000368,39,E02007108,39
E02000366,1142,1041,0,57,106,0,E02000363,28,E02000361,23,E02000367,20,E02000363,51,E02000367,46,E02007108,19
E02000367,1989,2113,0,116,219,0,E02000364,55,E02000358,53,E02000366,46,E02000369,51,E02000364,44,E02000361,43
E02000368,1296,1314,0,44,158,0,E02000367,40,E02000364,39,E02000369,31,E02000369,60,E02000361,31,E02007109,26
E02000369,2226,2122,0,121,258,0,E02000368,60,E02007109,52,E02000367,51,E02000364,41,E02000571,35,E02007109,33
E02000370,1317,1572,0,55,246,0,E02007111,34,E02000369,32,E02000571,25,E02000576,47,E02000573,46,E02000358,37
E02000372,3521,2024,0,138,380,0,E02000376,35,E02000375,33,E02000252,29,E02000376,40,E02000261,38,E02000378,27
E02000373,711,677,0,46,70,0,E02000374,28,E02000376,22,E02000384,21,E02000374,32,E02000372,29,E02000376,22
E02000374,1363,1177,0,64,190,0,E02000261,50,E02006969,49,E02000353,32,E02000376,36,E02000377,33,E02000373,28
E02000375,1410,1422,0,82,199,0,E02000376,36,E02000377,34,E02000374,28,E02000376,47,E02000372,33,E02000378,27
E02000376,1529,1431,0,69,137,0,E02000375,47,E02000372,40,E02000270,37,E02000375,36,E02000372,35,E02000377,32
E02000377,1522,1426,0,94,161,0,E02000379,50,E02000261,33,E02000374,33,E02000261,39,E02000376,35,E02000375,34
E02000378,1351,1341,0,57,181,0,E02000381,49,E02000377,30,E02000384,30,E02000381,51,E02000376,37,E02000377,31
E02000379,1052,972,0,54,125,0,E02000526,42,E02006791,29,E02000271,27,E02000377,50,E02000380,22,E02000261,21
E02000380,975,903,0,60,113,0,E02000377,32,E02000382,29,E02000384,26,E02000376,36,E02000384,35,E02000383,25
E02000381,1383,1303,0,77,183,0,E02000378,51,E02000383,41,E02000384,28,E02000378,49,E02000383,37,E02000585,23
E02000382,1102,1171,0,38,198,0,E02000384,24,E02000380,22,E02000255,21,E02000384,34,E02000383,33,E02000380,29
E02000383,1690,1921,0,132,320,0,E02000384,40,E02000381,37,E02000382,33,E02000381,41,E02000384,33,E02000385,33
E02000384,1428,1791,0,77,235,0,E02000389,73,E02000380,35,E02000382,34,E02000383,40,E02000389,37,E02000252,31
E02000385,1580,1570,0,74,192,0,E02000389,48,E02006968,35,E02000383,33,E02000386,37,E02000383,33,E02000388,32
E02000386,1389,1386,0,70,143,0,E02000394,39,E02000385,37,E02000383,31,E02000385,31,E02000388,31,E02000383,27
E02000387,1249,1389,0,49,232,0,E02000389,53,E02000388,40,E02000393,31,E02000252,53,E02000389,39,E02000978,37
E02000388,1918,2089,0,127,278,0,E02000392,64,E02000390,45,E02000391,38,E02000392,56,E02000390,52,E02000387,40
E02000389,1720,1899,0,139,247,0,E02000387,39,E02000384,37,E02000388,34,E02000384,73,E02000387,53,E02000385,48
E02000390,1397,1368,0,28,147,0,E02000392,65,E02000388,52,E02000389,41,E02000392,61,E02000388,45,E02000394,28
E02000391,1405,1547,0,66,239,0,E02000392,55,E02000394,52,E02000393,33,E02000396,57,E02000392,43,E02000388,38
E02000392,1936,1980,0,104,250,0,E02000394,64,E02000390,61,E02000393,60,E02000390,65,E02000388,64,E02000391,55
E02000393,1289,1343,0,50,171,0,E02000389,43,E02000392,43,E02000395,41,E02000392,60,E02000390,39,E02000391,33
E02000394,1520,2031,0,152,270,0,E02000391,38,E02000396,37,E02000388,31,E02000396,74,E02000392,64,E02000391,52
E02000395,1222,1198,0,77,146,0,E02000392,39,E02000391,34,E02000393,32,E02000392,43,E02000393,41,E02000391,30
E02000396,1120,1106,0,52,169,0,E02000394,74,E02000391,57,E02000392,37,E02000394,37,E02000392,36,E02000388,31
E02000397,1227,1090,0,62,102,0,E02000312,79,E02000311,69,E02000403,44,E02000312,56,E02000404,56,E02000400,36
E02000398,956,676,0,32,71,0,E02000407,32,E02000411,29,E02006794,25,E02006794,30,E02000421,23,E02000408,19
E02000400,1038,852,0,56,92,0,E02000403,55,E02000397,36,E02000312,34,E02000405,42,E02000397,31,E02000312,30
E02000401,593,653,0,15,80,0,E02000423,18,E02000294,12,E02000404,12,E02000402,26,E02000406,20,E02000398,17
E02000402,779,541,0,15,71,0,E02000359,27,E02000401,26,E02000407,18,E02000419,28,E02000414,22,E02000299,18
E02000403,1211,1097,0,59,110,0,E02000404,45,E02000312,44,E02000397,36,E02000400,55,E02000397,44,E02000404,39
E02000404,1139,855,0,59,138,0,E02000397,56,E02000403,39,E02000412,35,E02000403,45,E02000406,28,E02000412,25
E02000405,743,707,0,45,49,0,E02000400,42,E02000417,23,E02000045,18,E02000410,31,E02000400,27,E02000397,23
E02000406,1122,939,0,38,100,0,E02000415,40,E02000412,34,E02000404,28,E02006956,46,E02000403,28,E02000415,25
E02000407,1294,916,0,70,127,0,E02000408,46,E02000421,36,E02000910,36,E02000408,35,E02000414,34,E02000398,32
E02000408,929,831,0,47,133,0,E02000411,43,E02000407,35,E02006794,34,E02000407,46,E02000411,28,E02006794,24
E02000409,845,711,0,26,69,0,E02000415,30,E02000406,24,E02000420,21,E02000422,29,E02000420,25,E02000281,22
E02000410,988,971,0,92,104,0,E02000413,40,E02000045,36,E02000405,31,E02000417,47,E02000045,31,E02000413,26
E02000411,1643,1967,0,90,313,0,E02000408,28,E02006794,27,E02000572,25,E02000421,53,E02000408,43,E02000403,33
E02000412,1208,1212,0,48,134,0,E02000419,45,E02000404,25,E02000415,23,E02000419,58,E02000404,35,E02000406,34
E02000413,931,827,0,41,98,0,E02000417,30,E02000410,26,E02000045,25,E02000410,40,E02000052,32,E02000056,24
E02000414,1184,938,0,66,99,0,E02000420,36,E02000407,34,E02000402,22,E02000420,44,E02000421,29,E02000422,26
E02000415,1162,1168,0,48,120,0,E02000412,29,E02000406,25,E02000419,24,E02000406,40,E02000419,40,E02000397,38
E02000416,1212,1205,0,97,78,0,E02000424,37,E02000419,30,E02000418,24,E02000424,41,E02000419,34,E02000418,30
E02000417,965,892,0,63,75,0,E02000410,47,E02000045,22,E02000413,20,E02000413,30,E02000410,28,E02000429,25
E02000418,606,491,0,23,46,0,E02000416,30,E02000405,18,E02000430,18,E02000416,24,E02000424,23,E02000429,23
E02000419,1662,1781,0,76,195,0,E02000412,58,E02000427,41,E02000415,40,E02000428,81,E02000423,73,E02000422,51
E02000420,1437,1068,0,53,126,0,E02000414,44,E02000422,31,E02000421,27,E02000422,45,E02000414,36,E02000421,31
E02000421,1353,1262,0,38,240,0,E02000411,53,E02000420,31,E02000414,29,E02000425,46,E02000407,36,E02000420,27
E02000422,1245,879,0,49,105,0,E02000419,51,E02000420,45,E02000423,42,E02000420,31,E02000423,30,E02000427,23
E02000423,1588,1382,0,66,146,0,E02000419,73,E02000427,46,E02000422,30,E02000427,63,E02000106,45,E02000422,42
E02000424,1076,893,0,38,63,0,E02000416,41,E02000430,36,E02000418,23,E02000430,62,E02000416,37,E02000427,30
E02000425,915,762,0,102,72,0,E02000345,55,E02000421,46,E02000428,33,E02000345,137,E02000347,41,E02000421,28
E02000426,887,852,0,64,74,0,E02000413,23,E02000056,22,E02003026,18,E02000431,30,E02000052,20,E02000429,19
E02000427,1477,1335,0,50,141,0,E02000423,63,E02000419,50,E02000415,32,E02000423,46,E02000419,41,E02000428,37
E02000428,1482,1210,0,38,160,0,E02000419,81,E02000427,37,E02000346,30,E02000348,34,E02000425,33,E02000423,24
E02000429,1044,896,0,89,80,0,E02000430,52,E02000417,25,E02000418,23,E02000431,44,E02000430,28,E02000416,21
E02000430,1245,1106,0,68,71,0,E02000424,62,E02000429,28,E02000416,26,E02000429,52,E02000554,40,E02000424,36
E02000431,1214,996,0,53,68,0,E02000429,44,E02000426,30,E02000417,24,E02000557,19,E02000429,17,E02000417,16
E02000432,1160,1074,0,50,63,0,E02000556,46,E02000430,32,E02000427,24,E02000556,45,E02000558,32,E02000559,24
E02000433,768,895,0,61,132,0,E02000435,30,E02004908,30,E02000440,27,E02000434,48,E02000435,41,E02000439,20
E02000434,1098,944,0,80,144,0,E02000433,48,E02000041,38,E02000435,23,E02000440,31,E02000439,30,E02000444,29
E02000435,766,775,0,42,113,0,E02000433,41,E02000292,30,E02000437,27,E02000440,33,E02000433,30,E02000437,24
E02000436,508,394,0,11,62,0,E02000435,13,E02000438,12,E02000437,10,E02000440,10,E02000439,9,E02000443,8
E02000437,851,765,0,36,91,0,E02000443,45,E02000447,28,E02000445,26,E02000443,67,E02000435,27,E02000447,26
E02000438,746,723,0,22,77,0,E02000451,29,E02000455,20,E02001364,20,E02000520,50,E02000445,22,E02000239,14
E02000439,1036,936,0,77,144,0,E02000442,67,E02000434,30,E02000047,26,E02000047,50,E02000442,34,E02000093,27
E02000440,884,619,0,17,80,0,E02000442,35,E02000435,33,E02000445,32,E02000433,27,E02000442,27,E02006882,27
E02000441,671,689,0,42,111,0,E02000495,22,E02000503,15,E02000435,13,E02000495,23,E02000448,19,E02000451,19
E02000442,980,987,0,68,130,0,E02000093,74,E02000444,40,E02000439,34,E02000439,67,E02000093,41,E02000444,40
